aligner,analysisDate,biosampleId,id,individualId,info,pipelineName,pipelineRef,runId,variantCaller
bwa-0.5.9,2015-09-30,HG02146,UK1_analysisId_815,HG02146,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000815,GATK4.0
bwa-0.5.9,2015-09-30,HG02147,UK1_analysisId_816,HG02147,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000816,GATK4.0
bwa-0.5.9,2015-09-30,HG02150,UK1_analysisId_817,HG02150,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000817,GATK4.0
bwa-0.5.9,2015-09-30,HG02151,UK1_analysisId_818,HG02151,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000818,GATK4.0
bwa-0.5.9,2015-09-30,HG02152,UK1_analysisId_819,HG02152,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000819,GATK4.0
bwa-0.5.9,2015-09-30,HG02153,UK1_analysisId_820,HG02153,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000820,GATK4.0
bwa-0.5.9,2015-09-30,HG02154,UK1_analysisId_821,HG02154,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000821,GATK4.0
bwa-0.5.9,2015-09-30,HG02155,UK1_analysisId_822,HG02155,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000822,GATK4.0
bwa-0.5.9,2015-09-30,HG02156,UK1_analysisId_823,HG02156,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000823,GATK4.0
bwa-0.5.9,2015-09-30,HG02164,UK1_analysisId_824,HG02164,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000824,GATK4.0
bwa-0.5.9,2015-09-30,HG02165,UK1_analysisId_825,HG02165,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000825,GATK4.0
bwa-0.5.9,2015-09-30,HG02166,UK1_analysisId_826,HG02166,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000826,GATK4.0
bwa-0.5.9,2015-09-30,HG02178,UK1_analysisId_827,HG02178,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000827,GATK4.0
bwa-0.5.9,2015-09-30,HG02179,UK1_analysisId_828,HG02179,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000828,GATK4.0
bwa-0.5.9,2015-09-30,HG02180,UK1_analysisId_829,HG02180,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000829,GATK4.0
bwa-0.5.9,2015-09-30,HG02181,UK1_analysisId_830,HG02181,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000830,GATK4.0
bwa-0.5.9,2015-09-30,HG02182,UK1_analysisId_831,HG02182,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000831,GATK4.0
bwa-0.5.9,2015-09-30,HG02184,UK1_analysisId_832,HG02184,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000832,GATK4.0
bwa-0.5.9,2015-09-30,HG02185,UK1_analysisId_833,HG02185,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000833,GATK4.0
bwa-0.5.9,2015-09-30,HG02186,UK1_analysisId_834,HG02186,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000834,GATK4.0
bwa-0.5.9,2015-09-30,HG02187,UK1_analysisId_835,HG02187,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000835,GATK4.0
bwa-0.5.9,2015-09-30,HG02188,UK1_analysisId_836,HG02188,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000836,GATK4.0
bwa-0.5.9,2015-09-30,HG02190,UK1_analysisId_837,HG02190,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000837,GATK4.0
bwa-0.5.9,2015-09-30,HG02215,UK1_analysisId_838,HG02215,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000838,GATK4.0
bwa-0.5.9,2015-09-30,HG02219,UK1_analysisId_839,HG02219,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000839,GATK4.0
bwa-0.5.9,2015-09-30,HG02220,UK1_analysisId_840,HG02220,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000840,GATK4.0
bwa-0.5.9,2015-09-30,HG02221,UK1_analysisId_841,HG02221,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000841,GATK4.0
bwa-0.5.9,2015-09-30,HG02223,UK1_analysisId_842,HG02223,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000842,GATK4.0
bwa-0.5.9,2015-09-30,HG02224,UK1_analysisId_843,HG02224,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000843,GATK4.0
bwa-0.5.9,2015-09-30,HG02230,UK1_analysisId_844,HG02230,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000844,GATK4.0
bwa-0.5.9,2015-09-30,HG02231,UK1_analysisId_845,HG02231,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000845,GATK4.0
bwa-0.5.9,2015-09-30,HG02232,UK1_analysisId_846,HG02232,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000846,GATK4.0
bwa-0.5.9,2015-09-30,HG02233,UK1_analysisId_847,HG02233,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000847,GATK4.0
bwa-0.5.9,2015-09-30,HG02235,UK1_analysisId_848,HG02235,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000848,GATK4.0
bwa-0.5.9,2015-09-30,HG02236,UK1_analysisId_849,HG02236,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000849,GATK4.0
bwa-0.5.9,2015-09-30,HG02238,UK1_analysisId_850,HG02238,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000850,GATK4.0
bwa-0.5.9,2015-09-30,HG02239,UK1_analysisId_851,HG02239,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000851,GATK4.0
bwa-0.5.9,2015-09-30,HG02250,UK1_analysisId_852,HG02250,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000852,GATK4.0
bwa-0.5.9,2015-09-30,HG02252,UK1_analysisId_853,HG02252,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000853,GATK4.0
bwa-0.5.9,2015-09-30,HG02253,UK1_analysisId_854,HG02253,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000854,GATK4.0
bwa-0.5.9,2015-09-30,HG02255,UK1_analysisId_855,HG02255,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000855,GATK4.0
bwa-0.5.9,2015-09-30,HG02256,UK1_analysisId_856,HG02256,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000856,GATK4.0
bwa-0.5.9,2015-09-30,HG02259,UK1_analysisId_857,HG02259,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000857,GATK4.0
bwa-0.5.9,2015-09-30,HG02260,UK1_analysisId_858,HG02260,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000858,GATK4.0
bwa-0.5.9,2015-09-30,HG02262,UK1_analysisId_859,HG02262,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000859,GATK4.0
bwa-0.5.9,2015-09-30,HG02265,UK1_analysisId_860,HG02265,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000860,GATK4.0
bwa-0.5.9,2015-09-30,HG02266,UK1_analysisId_861,HG02266,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000861,GATK4.0
bwa-0.5.9,2015-09-30,HG02271,UK1_analysisId_862,HG02271,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000862,GATK4.0
bwa-0.5.9,2015-09-30,HG02272,UK1_analysisId_863,HG02272,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000863,GATK4.0
bwa-0.5.9,2015-09-30,HG02274,UK1_analysisId_864,HG02274,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000864,GATK4.0
bwa-0.5.9,2015-09-30,HG02275,UK1_analysisId_865,HG02275,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000865,GATK4.0
bwa-0.5.9,2015-09-30,HG02277,UK1_analysisId_866,HG02277,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000866,GATK4.0
bwa-0.5.9,2015-09-30,HG02278,UK1_analysisId_867,HG02278,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000867,GATK4.0
bwa-0.5.9,2015-09-30,HG02281,UK1_analysisId_868,HG02281,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000868,GATK4.0
bwa-0.5.9,2015-09-30,HG02282,UK1_analysisId_869,HG02282,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000869,GATK4.0
bwa-0.5.9,2015-09-30,HG02283,UK1_analysisId_870,HG02283,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000870,GATK4.0
bwa-0.5.9,2015-09-30,HG02284,UK1_analysisId_871,HG02284,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000871,GATK4.0
bwa-0.5.9,2015-09-30,HG02285,UK1_analysisId_872,HG02285,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000872,GATK4.0
bwa-0.5.9,2015-09-30,HG02286,UK1_analysisId_873,HG02286,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000873,GATK4.0
bwa-0.5.9,2015-09-30,HG02291,UK1_analysisId_874,HG02291,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000874,GATK4.0
bwa-0.5.9,2015-09-30,HG02292,UK1_analysisId_875,HG02292,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000875,GATK4.0
bwa-0.5.9,2015-09-30,HG02298,UK1_analysisId_876,HG02298,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000876,GATK4.0
bwa-0.5.9,2015-09-30,HG02299,UK1_analysisId_877,HG02299,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000877,GATK4.0
bwa-0.5.9,2015-09-30,HG02301,UK1_analysisId_878,HG02301,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000878,GATK4.0
bwa-0.5.9,2015-09-30,HG02304,UK1_analysisId_879,HG02304,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000879,GATK4.0
bwa-0.5.9,2015-09-30,HG02307,UK1_analysisId_880,HG02307,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000880,GATK4.0
bwa-0.5.9,2015-09-30,HG02308,UK1_analysisId_881,HG02308,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000881,GATK4.0
bwa-0.5.9,2015-09-30,HG02309,UK1_analysisId_882,HG02309,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000882,GATK4.0
bwa-0.5.9,2015-09-30,HG02312,UK1_analysisId_883,HG02312,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000883,GATK4.0
bwa-0.5.9,2015-09-30,HG02314,UK1_analysisId_884,HG02314,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000884,GATK4.0
bwa-0.5.9,2015-09-30,HG02315,UK1_analysisId_885,HG02315,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000885,GATK4.0
bwa-0.5.9,2015-09-30,HG02317,UK1_analysisId_886,HG02317,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000886,GATK4.0
bwa-0.5.9,2015-09-30,HG02318,UK1_analysisId_887,HG02318,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000887,GATK4.0
bwa-0.5.9,2015-09-30,HG02322,UK1_analysisId_888,HG02322,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000888,GATK4.0
bwa-0.5.9,2015-09-30,HG02323,UK1_analysisId_889,HG02323,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000889,GATK4.0
bwa-0.5.9,2015-09-30,HG02325,UK1_analysisId_890,HG02325,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000890,GATK4.0
bwa-0.5.9,2015-09-30,HG02330,UK1_analysisId_891,HG02330,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000891,GATK4.0
bwa-0.5.9,2015-09-30,HG02332,UK1_analysisId_892,HG02332,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000892,GATK4.0
bwa-0.5.9,2015-09-30,HG02334,UK1_analysisId_893,HG02334,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000893,GATK4.0
bwa-0.5.9,2015-09-30,HG02337,UK1_analysisId_894,HG02337,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000894,GATK4.0
bwa-0.5.9,2015-09-30,HG02339,UK1_analysisId_895,HG02339,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000895,GATK4.0
bwa-0.5.9,2015-09-30,HG02343,UK1_analysisId_896,HG02343,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000896,GATK4.0
bwa-0.5.9,2015-09-30,HG02345,UK1_analysisId_897,HG02345,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000897,GATK4.0
bwa-0.5.9,2015-09-30,HG02348,UK1_analysisId_898,HG02348,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000898,GATK4.0
bwa-0.5.9,2015-09-30,HG02351,UK1_analysisId_899,HG02351,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000899,GATK4.0
bwa-0.5.9,2015-09-30,HG02353,UK1_analysisId_900,HG02353,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000900,GATK4.0
bwa-0.5.9,2015-09-30,HG02355,UK1_analysisId_901,HG02355,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000901,GATK4.0
bwa-0.5.9,2015-09-30,HG02356,UK1_analysisId_902,HG02356,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000902,GATK4.0
bwa-0.5.9,2015-09-30,HG02360,UK1_analysisId_903,HG02360,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000903,GATK4.0
bwa-0.5.9,2015-09-30,HG02364,UK1_analysisId_904,HG02364,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000904,GATK4.0
bwa-0.5.9,2015-09-30,HG02367,UK1_analysisId_905,HG02367,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000905,GATK4.0
bwa-0.5.9,2015-09-30,HG02371,UK1_analysisId_906,HG02371,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000906,GATK4.0
bwa-0.5.9,2015-09-30,HG02373,UK1_analysisId_907,HG02373,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000907,GATK4.0
bwa-0.5.9,2015-09-30,HG02374,UK1_analysisId_908,HG02374,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000908,GATK4.0
bwa-0.5.9,2015-09-30,HG02375,UK1_analysisId_909,HG02375,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000909,GATK4.0
bwa-0.5.9,2015-09-30,HG02379,UK1_analysisId_910,HG02379,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000910,GATK4.0
bwa-0.5.9,2015-09-30,HG02380,UK1_analysisId_911,HG02380,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000911,GATK4.0
bwa-0.5.9,2015-09-30,HG02382,UK1_analysisId_912,HG02382,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000912,GATK4.0
bwa-0.5.9,2015-09-30,HG02383,UK1_analysisId_913,HG02383,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000913,GATK4.0
bwa-0.5.9,2015-09-30,HG02384,UK1_analysisId_914,HG02384,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000914,GATK4.0
bwa-0.5.9,2015-09-30,HG02385,UK1_analysisId_915,HG02385,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000915,GATK4.0
bwa-0.5.9,2015-09-30,HG02386,UK1_analysisId_916,HG02386,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000916,GATK4.0
bwa-0.5.9,2015-09-30,HG02389,UK1_analysisId_917,HG02389,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000917,GATK4.0
bwa-0.5.9,2015-09-30,HG02390,UK1_analysisId_918,HG02390,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000918,GATK4.0
bwa-0.5.9,2015-09-30,HG02391,UK1_analysisId_919,HG02391,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000919,GATK4.0
bwa-0.5.9,2015-09-30,HG02392,UK1_analysisId_920,HG02392,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000920,GATK4.0
bwa-0.5.9,2015-09-30,HG02394,UK1_analysisId_921,HG02394,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000921,GATK4.0
bwa-0.5.9,2015-09-30,HG02395,UK1_analysisId_922,HG02395,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000922,GATK4.0
bwa-0.5.9,2015-09-30,HG02396,UK1_analysisId_923,HG02396,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000923,GATK4.0
bwa-0.5.9,2015-09-30,HG02397,UK1_analysisId_924,HG02397,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000924,GATK4.0
bwa-0.5.9,2015-09-30,HG02398,UK1_analysisId_925,HG02398,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000925,GATK4.0
bwa-0.5.9,2015-09-30,HG02399,UK1_analysisId_926,HG02399,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000926,GATK4.0
bwa-0.5.9,2015-09-30,HG02401,UK1_analysisId_927,HG02401,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000927,GATK4.0
bwa-0.5.9,2015-09-30,HG02402,UK1_analysisId_928,HG02402,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000928,GATK4.0
bwa-0.5.9,2015-09-30,HG02406,UK1_analysisId_929,HG02406,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000929,GATK4.0
bwa-0.5.9,2015-09-30,HG02407,UK1_analysisId_930,HG02407,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000930,GATK4.0
bwa-0.5.9,2015-09-30,HG02408,UK1_analysisId_931,HG02408,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000931,GATK4.0
bwa-0.5.9,2015-09-30,HG02409,UK1_analysisId_932,HG02409,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000932,GATK4.0
bwa-0.5.9,2015-09-30,HG02410,UK1_analysisId_933,HG02410,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000933,GATK4.0
bwa-0.5.9,2015-09-30,HG02419,UK1_analysisId_934,HG02419,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000934,GATK4.0
bwa-0.5.9,2015-09-30,HG02420,UK1_analysisId_935,HG02420,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000935,GATK4.0
bwa-0.5.9,2015-09-30,HG02425,UK1_analysisId_936,HG02425,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000936,GATK4.0
bwa-0.5.9,2015-09-30,HG02427,UK1_analysisId_937,HG02427,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000937,GATK4.0
bwa-0.5.9,2015-09-30,HG02429,UK1_analysisId_938,HG02429,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000938,GATK4.0
bwa-0.5.9,2015-09-30,HG02433,UK1_analysisId_939,HG02433,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000939,GATK4.0
bwa-0.5.9,2015-09-30,HG02439,UK1_analysisId_940,HG02439,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000940,GATK4.0
bwa-0.5.9,2015-09-30,HG02442,UK1_analysisId_941,HG02442,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000941,GATK4.0
bwa-0.5.9,2015-09-30,HG02445,UK1_analysisId_942,HG02445,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000942,GATK4.0
bwa-0.5.9,2015-09-30,HG02449,UK1_analysisId_943,HG02449,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000943,GATK4.0
bwa-0.5.9,2015-09-30,HG02450,UK1_analysisId_944,HG02450,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000944,GATK4.0
bwa-0.5.9,2015-09-30,HG02455,UK1_analysisId_945,HG02455,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000945,GATK4.0
bwa-0.5.9,2015-09-30,HG02461,UK1_analysisId_946,HG02461,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000946,GATK4.0
bwa-0.5.9,2015-09-30,HG02462,UK1_analysisId_947,HG02462,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000947,GATK4.0
bwa-0.5.9,2015-09-30,HG02464,UK1_analysisId_948,HG02464,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000948,GATK4.0
bwa-0.5.9,2015-09-30,HG02465,UK1_analysisId_949,HG02465,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000949,GATK4.0
bwa-0.5.9,2015-09-30,HG02470,UK1_analysisId_950,HG02470,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000950,GATK4.0
bwa-0.5.9,2015-09-30,HG02471,UK1_analysisId_951,HG02471,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000951,GATK4.0
bwa-0.5.9,2015-09-30,HG02476,UK1_analysisId_952,HG02476,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000952,GATK4.0
bwa-0.5.9,2015-09-30,HG02477,UK1_analysisId_953,HG02477,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000953,GATK4.0
bwa-0.5.9,2015-09-30,HG02479,UK1_analysisId_954,HG02479,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000954,GATK4.0
bwa-0.5.9,2015-09-30,HG02481,UK1_analysisId_955,HG02481,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000955,GATK4.0
bwa-0.5.9,2015-09-30,HG02484,UK1_analysisId_956,HG02484,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000956,GATK4.0
bwa-0.5.9,2015-09-30,HG02485,UK1_analysisId_957,HG02485,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000957,GATK4.0
bwa-0.5.9,2015-09-30,HG02489,UK1_analysisId_958,HG02489,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000958,GATK4.0
bwa-0.5.9,2015-09-30,HG02490,UK1_analysisId_959,HG02490,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000959,GATK4.0
bwa-0.5.9,2015-09-30,HG02491,UK1_analysisId_960,HG02491,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000960,GATK4.0
bwa-0.5.9,2015-09-30,HG02493,UK1_analysisId_961,HG02493,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00000961,GATK4.0
